number,bin_volume,filled_bins,empty_bins,colors,a_star_tree_h2_time,a_star_tree_h2_sol,a_star_tree_h2_expanded,a_star_graph_h2_time,a_star_graph_h2_sol,a_star_graph_h2_expanded,a_star_tree_h3_time,a_star_tree_h3_sol,a_star_tree_h3_expanded,a_star_graph_h3_time,a_star_graph_h3_sol,a_star_graph_h3_expanded,random_walk_time,random_walk_sol,random_walk_restart,hill_no_sideways_h1_time,hill_no_sideways_h1_sol,hill_sideways_h1_time,hill_sideways_h1_sol,hill_no_sideways_h2_time,hill_no_sideways_h2_sol,hill_sideways_h2_time,hill_sideways_h2_sol,hill_no_sideways_h3_time,hill_no_sideways_h3_sol,hill_sideways_h3_time,hill_sideways_h3_sol,dfs_graph_time,dfs_graph_sol,dfs_graph_expanded,bfs_graph_time,bfs_graph_sol,bfs_graph_expanded
570,4,4,2,4,0.007944059,10.0,44,0.1062672138214111,10.0,44,0.019229126,10.0,93,0.0178982019424438,11,84,0.002920866,18,0,0.00319488,,0.069249558,,0.00531776,,0.006639171,9.0,0.002100658,,0.006215405,9.0,0.01059091091156,22,99,1.478354573249817,,10000
571,4,4,2,4,0.2002969980239868,10.0,1025,0.3184647560119629,10.0,128,0.008297682,10.0,49,0.0115449428558349,11,49,0.003105688,21,0,0.001516175,,0.089004636,,0.006644511,,0.011137629,13.0,0.004012847,,0.013265181,14.0,0.028757095336914,55,268,1.5126086473464966,,10000
572,4,4,2,4,0.0545154094696044,10.0,286,0.3422484397888183,10.0,142,1.717805027961731,10.0,8344,0.096445942,11,359,0.003451705,18,0,0.001313615,,0.084454393,,0.004491401,,0.008601356,12.0,0.012597585,11.0,0.01234169,11.0,0.0404599905014038,73,361,1.58574116230011,,10000
573,4,4,2,4,0.006039095,8.0,36,0.092438936,8.0,36,0.01176753,8.0,67,0.0253145933151245,8,125,0.002835131,9,0,0.00289762,,0.081421185,,0.007833767,,0.009368157,11.0,0.007384968,,0.01234169,12.0,0.0584542751312255,100,521,1.3744076490402222,,10000
574,4,4,2,4,0.006359458,9.0,38,0.075799704,9.0,38,0.009435534,9.0,44,0.008903599,10,44,0.002733326,12,0,0.00282104,,0.085609365,,0.007044101,9.0,0.008033943,9.0,0.009454751,10.0,0.010550499,10.0,0.0070866346359252,18,75,1.407447099685669,,10000
575,4,4,2,4,0.008273768,10.0,41,0.088587284,10.0,41,0.008167887,10.0,51,0.0120304584503173,11,51,0.003258967,18,0,0.00152483,,0.090055966,,0.005028105,,0.007840753,12.0,0.004395843,,0.088025641,,0.0172657966613769,33,156,1.4498904943466189,,10000
576,4,4,2,4,0.049638414,8.0,255,0.6242992877960205,8.0,254,0.066284966,8.0,346,0.0172472715377807,9,77,0.002534628,17,0,0.001127315,,0.082490206,,0.003133559,,0.007710767,12.0,0.002742171,,0.084683299,,0.0178567171096801,36,166,0.3929747343063354,6.0,2987
577,4,4,2,4,0.007644844,9.0,44,0.1111538410186767,9.0,44,0.073152471,9.0,378,0.084153223,9,368,0.003082156,15,0,0.001399946,,0.081704021,,0.007323503,9.0,0.007431436,9.0,0.010293293,9.0,0.010151505,9.0,0.0143787860870361,27,106,1.4456143379211426,,10000
578,4,4,2,4,0.045696974,8.0,255,0.2522766590118408,8.0,120,0.009662819,8.0,43,0.0103715181350708,9,43,0.003454542,14,0,0.001404357,,0.098844099,,0.008120084,9.0,0.008742976,9.0,0.010653567,10.0,0.008855748,10.0,0.0662490129470825,100,537,1.445205569267273,,10000
579,4,4,2,4,0.005455613,9.0,35,0.075571537,9.0,35,0.009853077,9.0,56,0.0133723735809326,9,56,0.00263412,13,0,0.001100326,,0.08201437,,0.008567786,10.0,0.009272432,10.0,0.001702046,,0.012272215,11.0,0.0102835893630981,23,94,1.3843660354614258,,10000
580,4,4,2,4,0.007399774,10.0,41,0.086509943,10.0,41,0.010940719,10.0,64,0.0127036333084106,10,64,0.003828406,25,0,0.00321157,,0.090433526,,0.006240892,8.0,0.006621742,8.0,0.00120604,,0.009634137,10.0,0.0604697465896606,59,282,0.5155975818634033,6.0,4078
581,4,4,2,4,0.9009244203567504,9.0,4730,0.7115020751953125,9.0,279,0.009713936,9.0,51,0.008992338,10,51,0.003091884,12,0,0.001511455,,0.074728084,,0.006218576,,0.007748318,11.0,0.011234689,11.0,0.009969473,11.0,0.0335553884506225,62,301,1.4650468826293943,,10000
582,4,4,2,4,0.007256627,8.0,43,0.1174736022949218,8.0,43,0.030764651,8.0,169,0.0201990604400634,9,87,0.002215409,17,0,0.003816867,,0.080165982,,0.008141828,10.0,0.00966258,10.0,0.004042363,,0.009584641,12.0,0.031177282333374,60,277,1.5058965682983398,,10000
583,4,4,2,4,0.007901382,9.0,42,0.100553274154663,9.0,42,0.007740641,9.0,47,0.008466244,10,47,0.002800846,31,0,0.00131309,,0.078522015,,0.010157061,10.0,0.008816624,10.0,0.008609796,,0.01002512,12.0,0.0069218873977661,15,62,1.3029943704605105,,10000
584,4,4,2,4,0.0118680000305175,12.0,56,0.1829164028167724,12.0,80,0.1308692932128906,12.0,622,0.069894886,13,251,0.003862476,22,0,0.001314235,,0.081025076,,0.003926015,,0.00926919,10.0,0.001200008,,0.011906934,12.0,0.0118118524551391,24,112,1.4107452630996704,,10000
585,4,4,2,4,0.008960819,11.0,42,0.098195791,11.0,42,0.051279044,11.0,278,0.04248364,11,190,0.003107429,14,0,0.001405144,,0.070216608,,0.006750607,,0.007469606,10.0,0.001604199,,0.011182141,10.0,0.0423779487609863,73,373,1.5319209098815918,,10000
586,4,4,2,4,0.1027865409851074,11.0,505,0.3849406242370605,11.0,154,0.037746572,11.0,188,0.043993115,12,182,0.003832197,21,0,0.002514076,,0.058301663,,0.004035521,6.0,0.003916335,6.0,0.005368686,7.0,0.005457067,7.0,0.050013780593872,63,297,1.2967960834503174,,10000
587,4,4,2,4,0.03262713,11.0,156,0.182356596,11.0,84,0.0125683546066284,11.0,68,0.017674327,11,68,0.003528762,15,0,0.001403236,,0.093240499,,0.005970311,10.0,0.007109427,10.0,0.001207757,,0.009371996,11.0,0.0171304941177368,30,151,1.469663381576538,,10000
588,4,4,2,4,0.007007194,11.0,41,0.086689472,11.0,41,0.009909225,11.0,50,0.0117851257324218,12,50,0.0297786712646484,16,0,0.001420307,,0.079186177,,0.009415174,10.0,0.007722092,10.0,0.012865973,10.0,0.011748147,10.0,0.0520159006118774,90,453,1.513802170753479,,10000
589,4,4,2,4,0.0315711736679077,9.0,155,0.4619755744934082,9.0,195,0.0119512796401977,9.0,48,0.010169959,10,48,0.002808976,13,0,0.002112317,,0.004916334,7.0,0.004599953,6.0,0.004599142,6.0,0.006600738,6.0,0.005500007,6.0,0.0229129791259765,41,200,1.360655426979065,,10000
590,4,4,2,4,0.0260311841964721,11.0,122,1.893650770187378,11.0,672,0.011132526397705,11.0,57,0.013465929,12,57,0.004554009,14,0,0.001513672,,0.096500516,,0.006843925,,0.008939004,11.0,0.002799129,,0.009314346,11.0,0.1044913530349731,100,674,1.4543474912643433,,10000
591,4,4,2,4,0.006675339,9.0,40,0.082375526,9.0,40,0.0411050081253051,9.0,200,0.0273194551467895,10,95,0.003132629,24,0,0.00150013,,0.0676898,,0.00630641,,0.007637,11.0,0.004459047,,0.008517599,11.0,0.0373350381851196,64,285,1.5479509830474854,,10000
592,4,4,2,4,0.005068398,6.0,36,0.065938234,6.0,36,0.007853222,6.0,38,0.006859732,6,38,0.001796556,10,0,0.00181272,,0.075640225,,0.008154869,10.0,0.006952119,10.0,0.01124022,10.0,0.010410643,10.0,0.0391197204589843,74,377,1.3223787546157837,,10000
593,4,4,2,4,0.008542871,11.0,44,0.0931077,11.0,44,0.0227236986160278,11.0,109,0.017317057,12,68,0.003679681,18,0,0.001219201,,0.095218301,,0.007049274,,0.012109423,12.0,0.001627994,,0.013138604,12.0,0.0440427064895629,70,372,1.4525567293167114,,10000
594,4,4,2,4,0.0184769868850708,11.0,94,0.948146104812622,11.0,361,0.008281803,11.0,52,0.0103651285171508,12,52,0.005119014,17,0,0.001400375,,0.070495629,,0.009011793,10.0,0.009788346,10.0,0.012952733,10.0,0.010040832,10.0,0.1103043556213378,100,657,1.435588002204895,,10000
595,4,4,2,4,0.0137688398361206,9.0,54,0.1199729442596435,9.0,57,0.6326839685440063,9.0,3156,0.1358831882476806,10,509,0.002551174,11,0,0.001224303,,0.078499532,,0.007594776,11.0,0.009879994,11.0,0.001105332,,0.006942582,12.0,0.0212165117263793,39,172,1.4846107959747314,,10000
596,4,4,2,4,0.008322883,9.0,44,0.09090209,9.0,44,0.0117591619491577,9.0,57,0.010368228,9,57,0.003502297,20,0,0.001114154,,0.080135751,,0.007509685,,0.007736611,10.0,0.003222346,,0.011100602,10.0,0.0526120662689209,85,427,1.3923046588897705,,10000
597,4,4,2,4,0.008955503,10.0,44,0.093247414,10.0,44,0.0169644117355346,10.0,97,0.0214498043060302,10,89,0.003662205,20,0,0.001202941,,0.079354501,,0.008545113,,0.01053648,12.0,0.002939391,,0.013143301,13.0,0.0362919569015502,64,334,1.4837654829025269,,10000
598,4,4,2,4,0.007713056,10.0,46,0.12302827835083,10.0,46,0.0190222024917602,10.0,85,0.0143831968307495,11,68,0.003144598,12,0,0.003111434,,0.080609894,,0.00790782,10.0,0.008119798,10.0,0.012284565,10.0,0.012496352,10.0,0.0333869457244873,65,314,1.366993069648743,,10000
599,4,4,2,4,0.006025743,9.0,41,0.083649635,9.0,41,0.0321461200714111,9.0,170,0.0260810613632202,10,104,0.002798796,17,0,0.002317548,,0.073863792,,0.005466962,7.0,0.006523776,7.0,0.007226729,7.0,0.007369614,7.0,0.0715181827545166,73,380,1.4104647636413574,,10000
600,4,4,2,4,0.006946301,10.0,45,0.091026783,10.0,45,0.5197216033935547,10.0,2392,0.077542877,11,259,0.003239632,24,0,0.002399564,,0.007491994,10.0,0.00555675,,0.009261155,11.0,0.002518344,,0.007471704,10.0,0.0712934732437133,100,611,1.319199562072754,,10000
601,4,4,2,4,0.006464458,10.0,38,0.1168670654296875,10.0,38,0.084431458,10.0,408,0.044490027,11,175,0.0124971389770507,24,0,0.001302552,,0.098794985,,0.00890305,11.0,0.007920074,11.0,0.011380935,,0.011668992,13.0,0.0842894315719604,100,676,1.169203758239746,7.0,9155
602,4,4,2,4,0.0085186,10.0,37,0.093548775,10.0,37,0.2838565111160278,10.0,1402,0.069548273,11,233,0.003573561,15,0,0.001209068,,0.080378079,,0.009794021,11.0,0.009180284,11.0,0.007835579,,0.076277781,,0.0262467861175537,49,224,1.4377542734146118,,10000
603,4,4,2,4,0.050034428,8.0,261,0.1979551315307617,8.0,85,0.008369279,8.0,47,0.0101387977600097,8,47,0.002299976,10,0,0.001500988,,0.011699772,14.0,0.007495332,,0.00960021,12.0,0.006783199,,0.08618083,,0.0273226499557495,45,204,1.4355053901672363,,10000
604,4,4,2,4,0.011408901,9.0,59,0.2034025192260742,9.0,96,0.006992579,9.0,42,0.008589578,10,42,0.002856302,14,0,0.001415777,,0.081568241,,0.009546328,11.0,0.009597039,11.0,0.001359153,,0.011766839,12.0,0.0876612663269043,100,530,1.4236854314804075,,10000
605,4,4,2,4,0.00601604,10.0,36,0.075018406,10.0,36,0.0132474660873413,10.0,59,0.0119713306427001,10,59,0.003213143,16,0,0.001600742,,0.073486447,,0.010349274,12.0,0.010506463,12.0,0.001913214,,0.013327575,14.0,0.0372523069381713,68,349,1.4673019647598269,,10000
606,4,4,2,4,0.017521858,12.0,86,0.1629467010498047,12.0,66,0.042746258,12.0,180,0.032840061,13,114,0.005626082,20,0,0.001300049,,0.064158583,,0.009521294,10.0,0.009240031,10.0,0.011787748,10.0,0.012602997,10.0,0.0267626047134399,46,225,1.3405075073242188,,10000
607,4,4,2,4,0.061782718,11.0,304,0.857947588,11.0,339,0.6043137311935425,11.0,2944,0.064237404,12,235,0.003332496,17,0,0.001994848,,0.094090128,,0.00881536,,0.011822152,14.0,0.012098217,13.0,0.011874342,13.0,0.0319290161132812,51,242,1.4232121706008911,,10000
608,4,4,2,4,0.027374291,9.0,137,0.1697006225585937,9.0,69,0.00955689,9.0,47,0.010641313,10,47,0.002844405,13,0,0.001615143,,0.080255675,,0.006876159,,0.010611272,14.0,0.007967591,13.0,0.010975003,13.0,0.0742996931076049,100,641,1.4329025745391846,,10000
609,4,4,2,4,1.7906968116760251,9.0,9376,0.1511971950531005,9.0,71,0.012534928,9.0,64,0.0234399318695068,10,104,0.002553225,15,0,0.00139401,,0.065838099,,0.007782006,9.0,0.007130361,9.0,0.004334164,,0.009127355,10.0,0.0317354202270507,56,274,1.3380602598190308,,10000
610,4,4,2,4,0.0311328172683715,12.0,149,0.1087071895599365,12.0,45,0.1921981334686279,12.0,913,0.0324717283248901,13,137,0.003654718,16,0,0.001106691,,0.078492546,,0.008028507,10.0,0.007618999,10.0,0.001416826,,0.009137273,11.0,0.0951695442199707,100,580,1.5356817245483398,,10000
611,4,4,2,4,0.009153056,10.0,42,0.1065230369567871,10.0,42,0.068274927,10.0,325,0.052564335,11,202,0.002420187,13,0,0.003522921,,0.084486294,,0.00643754,,0.061378217,,0.009450984,10.0,0.009939456,10.0,0.0163013935089111,29,138,2.366912364959717,,10000
612,4,4,2,4,0.00991807,9.0,51,0.2128798961639404,9.0,81,0.06996963,9.0,358,0.053788137,10,233,0.003243136,20,0,0.001722598,,0.105025458,,0.003837156,,0.010070491,11.0,0.00151329,,0.102082682,,0.0440502166748046,77,358,1.4488093852996826,,10000
613,4,4,2,4,0.007787776,11.0,46,0.1237368583679199,11.0,46,0.0128877878189086,11.0,68,0.0141012668609619,11,68,0.002825022,15,0,0.002699423,,0.073430634,,0.005860281,9.0,0.005941272,9.0,0.004876614,,0.090596986,,0.035852313041687,67,324,1.8292264938354488,,10000
614,4,4,2,4,0.004463649,7.0,28,0.055998087,7.0,28,0.005955076,7.0,36,0.007932544,8,36,0.002788019,10,0,0.003195333,,0.0910357,,0.003223848,,0.006146336,10.0,0.007316852,10.0,0.007392025,10.0,0.014122724533081,27,120,1.7298322916030884,,10000
615,4,4,2,4,0.0137759923934936,9.0,65,0.1101143360137939,9.0,51,0.099505806,9.0,540,0.0472315311431884,10,211,0.002222013,12,0,0.00111227,,0.061997437,,0.004728627,,0.009674287,12.0,0.011779571,11.0,0.012481952,11.0,0.0542374849319458,94,506,1.654552340507507,,10000
616,4,4,2,4,0.009262753,8.0,52,0.1668362617492675,8.0,60,0.0469324350357055,8.0,230,0.019975209,9,91,0.003186631,10,0,0.001509643,,0.100568795,,0.009776616,10.0,0.008855414,10.0,0.008748293,,0.096827269,,0.0307091474533081,56,265,1.6115700006484983,,10000
617,4,4,2,4,0.089553022,10.0,449,0.7385773658752441,10.0,297,0.016217113,10.0,77,0.0190285205841064,11,86,0.003143454,17,0,0.001765823,,0.05765748,,0.005677891,,0.070119953,,0.001315784,,0.015639615,15.0,0.0939071178436279,94,495,1.622919678688049,,10000
618,4,4,2,4,0.006457734,8.0,35,0.069990158,8.0,35,0.040086961,8.0,214,0.0281092643737792,9,112,0.002625918,11,0,0.001556277,,0.080885506,,0.005181384,,0.008861566,11.0,0.013896656,10.0,0.011611247,10.0,0.0696662664413452,100,609,1.405096173286438,,10000
619,4,4,2,4,1.9436898469924928,,10000,1.883683443069458,10.0,699,0.0126249074935913,10.0,72,0.0158377885818481,11,62,0.003633904,13,0,0.001800489,,0.09039855,,0.006417918,,0.009281898,11.0,0.004595327,,0.011653686,12.0,0.064792513847351,100,568,1.5890321731567385,,10000
620,4,4,2,4,0.008763885,11.0,43,0.094536781,11.0,43,1.809324598312378,11.0,10000,0.279525089,12,1073,0.003299832,14,0,0.001212358,,0.072162032,,0.004253507,,0.009735155,12.0,0.007668328,,0.089787221,,0.0220799446105957,37,162,1.3575778007507324,,10000
621,4,4,2,4,0.007167697,10.0,36,0.084230661,10.0,36,0.007800865,10.0,44,0.0115163087844848,11,44,0.003166819,23,0,0.001316333,,0.07428453,,0.005273747,,0.012088013,13.0,0.017433906,12.0,0.014223266,12.0,0.0656231641769409,100,584,1.6291606426239014,,10000
622,4,4,2,4,0.053312516,11.0,269,0.1742208003997802,11.0,78,0.054205728,11.0,258,0.023334932,12,95,0.003162599,27,0,0.002405429,,0.063762283,,0.00581162,,0.00785172,10.0,0.003912282,,0.00927515,11.0,0.0742955207824707,69,320,1.6490528583526611,,10000
623,4,4,2,4,0.5702966690063477,10.0,2870,1.2751104831695557,10.0,509,0.0567280292510986,10.0,279,0.063984466,11,255,0.004719043,19,0,0.001516843,,0.091085958,,0.00576148,,0.00981524,12.0,0.001140046,,0.077925968,,0.0359658002853393,61,311,1.4266782999038696,,10000
624,4,4,2,4,0.025187278,10.0,115,0.2320418357849121,10.0,107,0.015917897,10.0,89,0.017187476,11,79,0.003536773,18,0,0.00252645,,0.089362693,,0.004592586,,0.0083709,11.0,0.005312276,,0.01114583,11.0,0.0796617269515991,100,638,1.5364516973495483,,10000
625,4,4,2,4,0.033147120475769,10.0,175,0.9003784656524658,10.0,307,0.008874011,10.0,43,0.009517741,11,43,0.0033741,13,0,0.002315497,,0.074694896,,0.004368401,,0.007155132,10.0,0.008180666,,0.00818944,10.0,0.0188539028167724,41,173,1.572648286819458,,10000
626,4,4,2,4,0.031608629,10.0,160,2.789533853530884,10.0,1064,0.0157981395721435,10.0,82,0.0156590461730957,11,62,0.003151393,20,0,0.002028799,,0.068241024,,0.005024552,8.0,0.005165553,8.0,0.005411792,9.0,0.005845404,9.0,0.033892273902893,64,292,1.428678274154663,,10000
627,4,4,2,4,0.0223635673522949,10.0,107,0.1276776790618896,10.0,59,0.026770329,10.0,136,0.013848948,11,58,0.004228044,20,0,0.001317072,,0.060040402,,0.004993963,,0.008723283,12.0,0.006758881,,0.009426427,12.0,0.0540436506271362,77,379,1.5488481521606443,,10000
628,4,4,2,4,0.0202017545700073,11.0,99,0.2566614151000976,11.0,103,0.0131298303604125,11.0,69,0.0144166946411132,11,69,0.004361272,19,0,0.001311946,,0.102851248,,0.008030486,9.0,0.007139468,9.0,0.008672762,9.0,0.00891695,9.0,0.0303554534912109,56,259,0.4252439737319946,6.0,3128
629,4,4,2,4,0.006641841,9.0,40,0.089098454,9.0,40,0.0191630363464355,9.0,111,0.010824585,9,57,0.002127385,10,0,0.001322341,,0.089246798,,0.006441545,9.0,0.006485057,9.0,0.00229795,,0.00723505,10.0,0.0107321739196777,24,101,1.4982513189315796,,10000
630,4,4,2,4,0.008862972,11.0,41,0.1042344570159912,11.0,41,0.1799624919891357,11.0,859,0.050906372,12,199,0.003599024,17,0,0.00122056,,0.069374418,,0.008223057,10.0,0.008096433,10.0,0.010944104,10.0,0.009380889,10.0,0.0165992975234985,32,144,1.5544390678405762,,10000
631,4,4,2,4,0.009260893,7.0,56,0.064513445,7.0,31,0.006799364,7.0,44,0.00786407,7,44,0.002200675,14,0,0.002014112,,0.073156238,,0.005139828,8.0,0.005079317,8.0,0.002843618,,0.00802145,10.0,0.0562165975570678,48,236,1.4753884077072144,,10000
632,4,4,2,4,0.005353022,8.0,32,0.069995165,8.0,32,0.007751966,8.0,50,0.00946672,8,50,0.002299571,11,0,0.001422,,0.074285603,,0.007670403,11.0,0.007618976,11.0,0.004226017,,0.010014248,12.0,0.0289176702499389,57,260,1.4406448602676392,,10000
633,4,4,2,4,0.066676331,12.0,307,0.8188431262969971,12.0,303,0.015868330001831,12.0,77,0.0191015005111694,13,77,0.004251814,23,0,0.001113725,,0.076335979,,0.00247128,,0.008150983,11.0,0.010517144,10.0,0.009531665,10.0,0.0434085130691528,75,396,1.3350659608840942,,10000
634,4,4,2,4,0.0118218660354614,9.0,68,0.17403244972229,9.0,79,0.023025537,9.0,88,0.0268301725387573,9,88,0.004056382,23,0,0.001316905,,0.073595691,,0.00247674,,0.007616973,12.0,0.001475286,,0.0110255,14.0,0.0365805625915527,53,281,1.6406954526901243,,10000
635,4,4,2,4,0.00755713,10.0,41,0.091237783,10.0,41,2.185054540634156,10.0,10000,0.3377256631851196,11,1197,0.003498054,18,0,0.002518201,,0.005267167,7.0,0.0036901,6.0,0.00357244,6.0,0.000820637,,0.005100226,7.0,0.0345866680145263,63,304,1.497941493988037,,10000
636,4,4,2,4,0.1792253732681274,9.0,908,0.8961532115936279,9.0,347,0.008754134,9.0,49,0.009458423,10,49,0.002795506,18,0,0.001212835,,0.049140072,,0.008431292,,0.059833741,,0.001614308,,0.012121749,12.0,0.0367020368576049,67,329,1.450151443481445,,10000
637,4,4,2,4,0.007211781,10.0,41,0.1005570888519287,10.0,41,0.012155270576477,10.0,60,0.017703509,11,60,0.003651667,20,0,0.001200175,,0.064138937,,0.00546155,,0.007724881,10.0,0.001100373,,0.011230206,11.0,0.0092349052429199,20,82,1.490116000175476,,10000
638,4,4,2,4,0.008714151,12.0,50,0.1145157814025878,12.0,50,0.0106564998626708,12.0,55,0.0127543449401855,13,55,0.00465529,20,0,0.002096796,,0.062847233,,0.004616308,8.0,0.005261278,8.0,0.008537745,8.0,0.008327913,8.0,0.0169805288314819,34,169,1.6002765893936155,,10000
639,4,4,2,4,0.033359051,10.0,156,1.3185245990753174,10.0,515,0.0103304624557495,10.0,56,0.0117552280426025,11,56,0.003890395,13,0,0.001403522,,0.08141706,,0.009888434,11.0,0.008591557,11.0,0.01277225,11.0,0.013018751,11.0,0.0865195989608764,97,499,1.4652060270309448,,10000
640,4,4,2,4,0.09818573,8.0,511,0.4182910919189453,8.0,201,0.04532156,8.0,271,0.078400922,9,357,0.00253613,15,0,0.001299596,,0.085642886,,0.008630037,10.0,0.0077636,10.0,0.005519891,,0.009443498,12.0,0.0652856826782226,92,507,1.5119823217391968,,10000
641,4,4,2,4,0.043617916,9.0,236,0.4247453212738037,9.0,181,0.0117804050445556,9.0,65,0.0114599466323852,10,55,0.002448249,14,0,0.003922415,,0.084752035,,0.005273366,,0.007835674,10.0,0.00120151,,0.010857582,12.0,0.0387039184570312,66,317,1.442626714706421,,10000
642,4,4,2,4,0.006554532,9.0,37,0.075568914,9.0,37,0.009121394,9.0,50,0.0123802661895751,10,50,0.002850962,16,0,0.001314569,,0.078643584,,0.006122017,,0.010112977,12.0,0.010221553,12.0,0.010670686,12.0,0.0104662179946899,22,100,1.4646073579788208,,10000
643,4,4,2,4,0.004548049,6.0,30,0.063694477,6.0,30,0.005626392,6.0,39,0.006757045,6,39,0.001838183,11,0,0.003600025,,0.008281708,10.0,0.003313136,,0.058588433,,0.003028393,,0.007156181,10.0,0.0270603895187377,48,246,1.4577581882476809,,10000
644,4,4,2,4,0.052726388,9.0,261,0.2323989868164062,9.0,96,0.011179232597351,9.0,69,0.0134515047073364,10,59,0.002751064,20,0,0.001212835,,0.077669191,,0.009021831,,0.01003561,13.0,0.01409936,,0.014802527,13.0,0.0266908407211303,52,220,1.3787593841552734,,10000
645,4,4,2,4,0.006830835,10.0,41,0.086215973,10.0,41,0.0105680227279663,10.0,60,0.013215637,10,60,0.003944898,18,0,0.001216316,,0.079523039,,0.00775311,10.0,0.008135557,10.0,0.01069169,11.0,0.009933305,11.0,0.0685687065124511,68,312,1.483914494514465,,10000
646,4,4,2,4,0.0101336479187011,11.0,45,0.1221742630004882,11.0,45,0.034811831,11.0,185,0.02776618,11,129,0.003908658,14,0,0.001217198,,0.078108311,,0.00602932,8.0,0.00602572,8.0,0.007966161,9.0,0.007678056,9.0,0.0361719131469726,52,227,1.6020393371582031,,10000
647,4,4,2,4,0.00815866,10.0,36,0.077693224,10.0,36,0.0171975374221801,10.0,75,0.015882396697998,11,65,0.003384495,22,0,0.001210213,,0.071287918,,0.007120395,10.0,0.006617904,10.0,0.005333161,,0.009145212,11.0,0.0490907430648803,65,332,1.6327290534973145,,10000
648,4,4,2,4,0.9015909433364868,9.0,4800,0.7176616191864014,9.0,302,0.02927382,9.0,152,0.040653253,10,173,0.002791381,11,0,0.001420879,,0.077040482,,0.006941485,10.0,0.009514332,10.0,0.007332301,,0.012470889,12.0,0.1161854267120361,100,636,1.458840012550354,,10000
649,4,4,2,4,0.0100117683410644,10.0,53,0.1631393432617187,10.0,59,0.037515855,10.0,185,0.024424744,11,107,0.002523971,11,0,0.001211548,,0.078696251,,0.004746246,,0.010078382,12.0,0.006148028,,0.010140586,13.0,0.1104298830032348,100,672,1.4450575113296509,,10000
650,4,4,2,4,0.0354085445404052,9.0,175,0.3954911231994629,9.0,174,0.008400989,9.0,47,0.0107796669006347,10,47,0.003450489,18,0,0.001913118,,0.076202965,,0.006831527,8.0,0.005654025,8.0,0.001100445,,0.005930591,9.0,0.0602327585220336,90,466,1.5722895860671997,,10000
651,4,4,2,4,0.007376146,10.0,39,0.084115505,10.0,39,0.013083029,10.0,66,0.0146150112152099,10,66,0.002922583,16,0,0.003999782,,0.080232096,,0.006745601,8.0,0.006029058,8.0,0.009274268,8.0,0.008766723,8.0,0.0348159074783325,51,228,1.4890402555465698,,10000
